,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity
26526,32,45,dA,94,1.37,1,0,Old,578,598,21,875.1,187.5,857.9,251.9,1.69,135
26527,32,45,dA,95,1.763,0,0,Old,972,983,12,864.6,157.2,907.2,154,0.8,80
26528,32,45,dA,96,0.83,0,0,Old,50,66,17,715.9,147.6,774.4,143.3,1.1,73
26529,32,46,AdV,81,1.204,0,3,Old,182,205,24,783.7,149.3,906.8,201.2,2.66,193
26530,32,46,AdV,82,1.111,0,3,Old,694,713,20,904.6,203.2,944.6,248.1,1.38,105
26531,32,46,AdV,83,6.69,0,3,Old,70,78,9,797.5,164.1,796.2,178.3,0.37,45
26532,32,46,AdV,84,1.185,1,1,Old,268,286,19,813.2,176.8,891,194,1.52,125
26533,32,46,AdV,85,1.06,1,2,Old,882,900,19,889.8,202,900.6,248.8,1.22,92
26534,32,46,AdV,86,1.187,0,2,Old,330,352,23,837.5,193.4,864.6,266.9,1.96,147
26535,32,46,AdV,87,1.545,1,4,Old,615,636,22,860.6,254.9,844.6,188.4,1.74,136
26536,32,46,AdV,88,1.126,1,1,Old,197,217,21,803.9,189.5,884.8,200.1,1.54,108
26537,32,46,AdV,89,0.995,1,2,Old,45,54,10,809.9,198.4,828.6,201.3,0.36,41
26538,32,46,AdV,90,0.811,0,2,Old,516,530,15,847.7,223.8,872.1,247.8,0.77,64
26539,32,46,AdV,91,0.917,1,4,Old,869,892,24,855.9,239.7,851.5,314,1.9,124
26540,32,46,AdV,92,1.798,0,2,Old,490,746,257,782.2,218.1,813.4,197.6,0.79,1101
26541,32,46,AdV,93,5.247,0,4,Old,49,66,18,791.9,187.2,729.5,209,1.29,113
26542,32,46,AdV,94,1.037,1,3,Old,202,227,26,735,201.4,868.9,232,2.61,203
26543,32,46,AdV,95,1.043,1,1,Old,724,734,11,854.9,219.6,820.9,219.6,0.63,69
26544,32,46,AdV,96,1.126,0,3,Old,-102,148,251,816.3,214.8,805.8,247.9,0.87,750
26545,32,47,dV,81,5.607,0,1,Old,278,290,13,843.7,178.4,880.4,195.4,0.81,81
26546,32,47,dV,82,1.008,0,3,Old,122,351,230,812.1,197.2,850.1,282.4,2.3,919
26547,32,47,dV,83,0.736,1,3,Old,172,189,18,838.7,189.3,906.1,192.4,1.26,110
26548,32,47,dV,84,0.897,1,1,Old,920,941,22,882.5,197.7,904.6,255,1.53,107
26549,32,47,dV,85,9.739,0,3,Old,-17,0,18,809.9,178.9,874.7,188.3,1.23,107
26550,32,47,dV,86,0.961,0,4,Old,153,175,23,865.6,188,861.2,253.1,1.68,138
26551,32,47,dV,87,1.716,1,2,Old,152,177,26,787.1,177.5,928.2,208.9,2.76,191
26552,32,47,dV,88,1.615,0,3,Old,611,627,17,913.4,204.6,940.6,238.1,1,91
26553,32,47,dV,89,1.159,0,2,Old,-29,259,289,697,163.4,721.6,113.3,1.37,1008
26554,32,47,dV,90,0.986,0,3,Old,313,341,29,739.8,137.3,889.5,179.4,3,169
26555,32,47,dV,91,2.46,1,2,Old,446,469,24,739.8,137.3,889.5,179.4,3,0
26556,32,47,dV,92,1.146,1,4,Old,724,816,93,863.9,174.2,871.4,216.9,1.11,108
26557,32,47,dV,93,2.291,1,2,Old,203,229,27,793.2,106.6,881.4,183.3,2.58,199
26558,32,47,dV,94,3.823,1,2,Old,509,537,29,882.7,196.7,888.5,321.6,3.2,240
26559,32,47,dV,95,1.337,0,1,Old,181,224,44,850.7,140.2,1054.9,171.4,3.9,288
26560,32,47,dV,96,1.319,0,3,Old,472,485,14,1046.9,208.3,992.8,214,1.02,97
26561,32,48,dAV,81,1.197,0,0,Old,-2,12,15,792.7,149.4,833,171,0.94,84
26562,32,48,dAV,82,1.235,1,0,Old,192,214,23,828,168.4,928.9,171.3,1.89,152
26563,32,48,dAV,83,1.756,1,0,Old,831,844,14,913.3,191.5,949.3,202.2,0.73,64
26564,32,48,dAV,84,2.893,0,0,Old,133,167,35,791.6,199.6,978.9,216.5,3.52,204
26565,32,48,dAV,85,0.895,0,0,Old,230,262,33,791.6,199.6,978.9,216.5,3.53,0
26566,32,48,dAV,86,3.011,1,0,Old,335,355,21,791.6,199.6,978.9,216.5,3.53,0
26567,32,48,dAV,87,1.892,0,0,Old,524,538,15,969.9,215.6,1010.2,229.1,0.83,79
26568,32,48,dAV,88,0.921,1,0,Old,1000,1010,11,973.7,223.3,944.8,232.9,0.59,65
26569,32,48,dAV,89,0.853,0,0,Old,102,123,22,788.2,171.4,878,203.2,1.87,153
26570,32,48,dAV,90,1.134,0,0,Old,356,391,36,788.2,171.4,878,203.2,1.87,0
26571,32,48,dAV,91,1.56,0,0,Old,414,434,21,871.6,198.4,947,227.5,1.6,142
26572,32,48,dAV,92,1.042,1,0,Old,130,167,38,807.9,189,962.7,243.5,3.21,172
26573,32,48,dAV,93,4.46,1,0,Old,858,871,14,952.3,246.7,989.1,252.7,0.7,62
26574,32,48,dAV,94,1.247,1,0,Old,85,112,28,760.5,293.5,808,188.1,2.85,212
26575,32,48,dAV,95,3.364,0,0,Old,361,381,21,825.7,214.9,867.8,182.7,1.14,99
26576,32,48,dAV,96,0.96,0,0,Old,731,763,33,825.7,214.9,867.8,182.7,1.14,0
26641,34,1,dA,1,5.017,0,0,Old,155,183,29,754.6,192,951.8,218.8,3.74,258
26642,34,1,dA,2,1.247,1,0,Old,937,949,13,932.9,189.4,899,204.7,0.75,71
26643,34,1,dA,3,4.171,0,0,Old,434,459,26,806.9,164.1,879,234.9,2.27,163
26644,34,1,dA,4,1.552,0,0,Old,53,302,250,802.7,197.2,886.3,210,1.6,553
26645,34,1,dA,5,8.421,0,0,Old,346,371,26,899.8,174.3,872.6,250.9,2.04,137
26646,34,1,dA,6,2.034,0,0,Old,38,304,267,-9.4,544.6,873.1,196.8,17.77,1112
26647,34,1,dA,7,7.763,0,0,Old,453,464,12,886.9,220.8,864,197,0.75,80
26648,34,1,dA,8,1.82,1,0,Old,-101,86,188,799.1,123.9,37.4,51.8,13.76,939
26649,34,1,dA,9,2.541,0,0,Old,251,302,52,49.8,72.8,821.3,154.9,13.98,482
26650,34,1,dA,10,13.533,0,0,Old,667,896,230,816,182.8,806,259.8,1.99,1135
26651,34,1,dA,11,5.497,0,0,Old,43,52,10,833.4,138.8,803.9,145.3,0.58,63
26652,34,1,dA,12,6.722,0,0,Old,233,296,64,851.7,197.4,848.3,194.4,0.1,35
26653,34,1,dA,13,5.729,1,0,Old,620,808,189,843.3,205.6,849.6,210.1,0.17,1159
26654,34,1,dA,14,3.142,0,0,Old,-68,168,237,815.1,151.4,814.8,196.6,1.17,771
26655,34,1,dA,15,1.378,1,0,Old,509,557,49,846.1,151.9,894.4,209.2,1.73,128
26656,34,1,dA,16,3.724,1,0,Old,593,781,189,909.9,194.5,919.9,209.6,0.43,1261
26657,34,2,dAdV,1,14.134,0,3,Old,110,296,187,811.6,127.7,949.2,248.9,4.04,1003
26658,34,2,dAdV,2,9.429,1,2,Old,465,641,177,962.4,228.5,856.2,677.5,11.32,1078
26659,34,2,dAdV,3,14.417,0,4,Old,737,785,49,874.4,667.3,956.2,174.9,12.37,591
26660,34,2,dAdV,4,7.126,0,3,Old,929,1105,177,958.3,205.1,931.6,161.6,1.23,1091
26661,34,2,dAdV,5,2.75,1,3,Old,176,204,29,856.5,141.1,1002.6,187.8,2.98,195
26662,34,2,dAdV,6,3.286,0,3,Old,407,599,193,969,196.2,957.2,136.5,1.56,1253
26663,34,2,dAdV,7,7.828,0,2,Old,942,960,19,977.2,140.4,996,195,1.45,118
26664,34,2,dAdV,8,4.065,1,4,Old,426,632,207,839.6,132,780.8,314.3,4.81,1055
26665,34,2,dAdV,9,4.079,0,1,Old,877,955,79,805.2,263.3,659.1,904.3,15.59,415
26666,34,2,dAdV,10,2.847,0,3,Old,-41,216,258,863.5,156.6,842.2,239.1,2.16,956
26667,34,2,dAdV,11,2.457,1,3,Old,430,453,24,881.2,134.7,809.3,198.3,2.12,160
26668,34,2,dAdV,12,1.253,0,3,Old,516,702,187,809,195.4,862.4,195.1,1,1081
26669,34,2,dAdV,13,1.619,1,3,Old,366,580,215,881.7,208,911,152.4,1.54,1092
26670,34,2,dAdV,14,12.877,0,1,Old,825,1032,208,919.9,151.5,892.9,192.1,1.16,1089
26671,34,2,dAdV,15,1.715,1,4,Old,-71,150,222,812.8,132.2,806.1,157.3,0.66,818
26672,34,2,dAdV,16,3.988,0,1,Old,245,266,22,821.1,118.3,901.5,150.5,1.72,143
26673,34,3,dV,1,4.207,0,1,Old,475,676,202,896.5,152.3,863.3,216.2,1.76,1013
26674,34,3,dV,2,1.915,0,2,Old,943,1144,202,893.3,160.2,848.2,213.7,1.62,1006
26675,34,3,dV,3,2.639,0,1,Old,349,565,217,816,135,830.5,238.2,2.67,1269
26676,34,3,dV,4,4.313,0,2,Old,874,954,81,861.4,142.9,1350,551.5,13.64,307
26677,34,3,dV,5,2.45,1,1,Old,187,214,28,805.3,138.7,829.3,275.2,3.54,248
26678,34,3,dV,6,5.876,0,1,Old,404,546,143,832.3,272.4,787.3,188,2.33,1155
26679,34,3,dV,7,5.089,0,2,Old,787,983,197,794.2,179.6,789.7,193.1,0.36,1376
26680,34,3,dV,8,11.003,1,3,Old,199,237,39,816.6,139.5,899.6,396,6.74,313
26681,34,3,dV,9,7.3,1,2,Old,407,438,32,890.7,391.2,868,157.9,5.98,384
26682,34,3,dV,10,1.411,1,2,Old,503,671,169,871.8,171.5,863.1,211.7,1.05,1260
26683,34,3,dV,11,3.399,1,3,Old,917,1097,181,887.7,187.6,880.7,156.6,0.81,1131
26684,34,3,dV,12,7.464,0,3,Old,360,386,27,824.7,134.3,866.7,223.1,2.42,142
26685,34,3,dV,13,1.458,0,4,Old,418,622,205,858.4,226.1,839.4,172.9,1.41,1302
26686,34,3,dV,14,2.338,1,4,Old,288,309,22,826,119.2,877.3,163.2,1.49,114
26687,34,3,dV,15,2.324,1,4,Old,619,850,232,878,187.5,889.3,176,0.36,1250
26688,34,3,dV,16,5.614,0,3,Old,404,625,222,847.8,163.3,939.5,203.2,2,1282
26689,34,4,AV,1,4.614,1,0,Old,905,1095,191,968,183.2,1002.6,179.8,0.65,1175
26690,34,4,AV,2,1.578,1,0,Old,91,112,22,848.6,198.9,802,145.9,1.62,144
26691,34,4,AV,3,3.179,0,0,Old,732,751,20,842.9,167.8,822.1,220.3,1.41,126
26692,34,4,AV,4,1.399,1,0,Old,-3,221,225,837.6,171.4,792.9,184.2,0.9,902
26693,34,4,AV,5,8.388,1,0,Old,322,341,20,812.6,153.2,889.8,165.1,1.48,145
26694,34,4,AV,6,1.889,0,0,Old,145,168,24,799.6,169.5,921.7,173.8,2.28,166
26695,34,4,AV,7,1.973,1,0,Old,682,697,16,901.5,156.6,904.3,199.7,1.11,84
26696,34,4,AV,8,1.401,1,0,Old,149,178,30,833.9,172.5,908.5,294.2,3.42,228
26697,34,4,AV,9,1.012,1,0,Old,223,248,26,803.6,168.8,821,256.3,2.27,156
26698,34,4,AV,10,1.157,1,0,Old,702,713,12,835,176.5,872.2,169.3,0.72,73
26699,34,4,AV,11,9.247,1,0,Old,102,107,6,848.6,164.8,835.6,165.9,0.24,44
26700,34,4,AV,12,1.509,1,0,Old,306,323,18,837.4,165,887.2,196.3,1.23,106
26701,34,4,AV,13,3.151,1,0,Old,706,717,12,902.8,186.1,940.6,177.9,0.74,74
26702,34,4,AV,14,1.348,1,0,Old,281,302,22,909.2,168.1,914.9,228,1.55,108
26703,34,4,AV,15,1.668,1,0,Old,708,759,52,935.4,208.6,982.6,602.8,9.93,365
26704,34,4,AV,16,1.394,0,0,Old,990,1028,39,987.7,591.9,933.4,232.8,9.06,443
26705,34,5,dAV,1,4.02,1,0,Old,53,259,207,2101.1,480.8,884,225.6,22.04,1009
26706,34,5,dAV,2,2.183,0,0,Old,169,190,22,836.1,158.7,935.2,170.7,1.88,151
26707,34,5,dAV,3,2.469,0,0,Old,662,683,22,901.7,185.2,846.7,210,1.21,103
26708,34,5,dAV,4,1.194,0,0,Old,26,294,269,852.3,146.8,865.7,187,1.07,893
26709,34,5,dAV,5,4.766,1,0,Old,401,423,23,882.4,140.6,836.1,201.8,1.8,137
26710,34,5,dAV,6,2.797,1,0,Old,-85,190,276,862.6,153.6,838.3,155.5,0.46,873
26711,34,5,dAV,7,1.554,1,0,Old,292,317,26,849.1,139.6,859.7,242.2,2.65,172
26712,34,5,dAV,8,1.77,1,0,Old,163,187,25,797.5,124.8,855.5,195.2,2.12,168
26713,34,5,dAV,9,12.792,0,0,Old,250,268,19,836.3,152.4,883.3,114.6,1.31,130
26714,34,5,dAV,10,1.502,1,0,Old,38,271,234,915,172,851.9,188.1,1.25,992
26715,34,5,dAV,11,1.787,0,0,Old,458,475,18,882.9,130.1,832,113.5,1.04,94
26716,34,5,dAV,12,2.005,1,0,Old,785,808,24,882.9,130.1,832,113.5,1.04,0
26717,34,5,dAV,13,15.92,0,0,Old,992,1040,49,858.8,109.4,1115.1,454.5,9.99,364
26718,34,5,dAV,14,2.379,0,0,Old,518,535,18,833.8,142,891.3,121.3,1.2,106
26719,34,5,dAV,15,1.26,0,0,Old,718,927,210,880.2,130.4,843.4,181,1.48,940
26720,34,5,dAV,16,1.892,0,0,Old,343,361,19,828.7,105,866.2,146.4,1.28,109
26721,34,6,V,1,12.696,0,0,Old,663,882,220,860,141.4,762.4,789.8,15.99,985
26722,34,6,V,2,3.02,0,0,Old,927,989,63,759.5,695.1,808.1,102.1,14.74,428
26723,34,6,V,3,1.345,0,0,Old,377,440,64,822.5,165.1,864.4,768.2,14.84,486
26724,34,6,V,4,4.099,0,0,Old,545,608,64,856.4,770.4,814.5,251.8,12.73,340
26725,34,6,V,5,1.741,1,0,Old,702,724,23,834.6,271.3,831.9,194.4,1.98,186
26726,34,6,V,6,5.167,1,0,Old,946,1153,208,841.6,204.2,846,174.9,0.76,1004
26727,34,6,V,7,8.469,0,0,Old,416,648,233,832.5,111.6,809,470.1,9.12,1103
26728,34,6,V,8,2.6,1,0,Old,680,744,65,819.4,417.4,845.2,109.8,7.86,412
26729,34,6,V,9,2.329,1,0,Old,892,1076,185,862.6,107.4,877.6,58.3,1.3,1256
26730,34,6,V,10,1.355,0,0,Old,253,272,20,828.2,127.8,908.4,145.3,1.57,132
26731,34,6,V,11,1.034,1,0,Old,472,686,215,892.5,138.4,871.8,230.4,2.4,1176
26732,34,6,V,12,4.338,0,0,Old,909,1054,146,890,151.9,865.3,208.9,1.54,982
26733,34,6,V,13,1.073,1,0,Old,243,291,49,845.4,140.1,851.5,642.2,12.55,492
26734,34,6,V,14,4.337,0,0,Old,419,476,58,849.7,637.3,840.6,140.5,12.42,596
26735,34,6,V,15,2.265,1,0,Old,679,866,188,856.7,192.2,825.3,170.1,0.82,1050
26736,34,6,V,16,2.16,1,0,Old,934,1106,173,838,157.8,804.7,183.6,0.91,1283
26737,34,7,AdV,1,2.042,0,1,Old,182,214,33,837.4,134.6,829.9,320.6,4.78,280
26738,34,7,AdV,2,1.057,0,4,Old,347,378,32,831.3,307.7,807.1,42.7,6.83,510
26739,34,7,AdV,3,2.071,1,3,Old,570,767,198,803.2,112.1,788.3,235.1,3.18,1202
26740,34,7,AdV,4,2.723,0,3,Old,993,1170,178,807,197.6,839.5,130.1,1.84,1190
26741,34,7,AdV,5,2.255,0,3,Old,268,296,29,810.9,96.4,905.5,178.4,2.76,179
26742,34,7,AdV,6,0.819,1,1,Old,915,1108,194,889.9,180.9,867.5,128.8,1.41,1318
26743,34,7,AdV,7,2.652,1,3,Old,30,284,255,864.8,182,812.7,200,1.08,927
26744,34,7,AdV,8,1.289,1,2,Old,544,741,198,818.9,166.7,696.4,710.4,13.63,967
26745,34,7,AdV,9,4.873,1,2,Old,820,866,47,701,612.9,770.3,256.8,8.97,339
26746,34,7,AdV,10,2.262,1,1,Old,177,207,31,1014.4,282.1,876.5,111.5,5.09,352
26747,34,7,AdV,11,2.958,0,1,Old,455,646,192,887.4,128.4,853.5,86,1.27,1201
26748,34,7,AdV,12,2.685,1,1,Old,817,991,175,858.4,89.5,846.9,118.7,0.78,1248
26749,34,7,AdV,13,6.913,0,2,Old,-65,181,247,871.3,124.7,831,145.1,0.92,791
26750,34,7,AdV,14,2.4,1,4,Old,358,386,29,856.9,86.6,870.5,190.2,2.69,176
26751,34,7,AdV,15,2.303,0,4,Old,440,647,208,867.2,170.1,867.1,169,0.03,1202
26752,34,7,AdV,16,1.256,1,2,Old,747,939,193,882,133.7,896.1,177.3,1.16,1222
26753,34,8,A,1,8.53,0,0,Old,117,139,23,810.2,95,893.9,104.3,1.58,126
26754,34,8,A,2,2.652,1,0,Old,354,556,203,895.9,108.2,906.2,182.6,1.93,1244
26755,34,8,A,3,5.796,0,0,Old,738,966,229,929.8,136.8,865.3,150.2,1.26,1130
26756,34,8,A,4,3.518,0,0,Old,-55,182,238,807,105.8,825.2,152.8,1.26,913
26757,34,8,A,5,3.688,0,0,Old,344,370,27,835.8,100.3,847.6,213.7,2.93,214
26758,34,8,A,6,2.681,0,0,Old,915,935,21,838.8,167.3,841.4,233,1.69,124
26759,34,8,A,7,2.461,0,0,Old,69,86,18,846.3,79.5,806.1,116.5,1.22,92
26760,34,8,A,8,1.084,0,0,Old,439,687,249,802.9,126.4,808.4,345.2,5.61,1392
26761,34,8,A,9,3.831,0,0,Old,791,827,37,816,266.8,786.3,45.7,5.72,361
26762,34,8,A,10,5.699,0,0,Old,919,1102,184,794.7,63.1,796.1,74.7,0.3,1280
26763,34,8,A,11,9.684,0,0,Old,331,350,20,835.4,84.5,905.5,118.8,1.58,129
26764,34,8,A,12,10.696,1,0,Old,480,677,198,896,137.4,881.4,82.2,1.45,1238
26765,34,8,A,13,3.105,1,0,Old,372,394,23,791.9,78.1,687.1,36.7,2.23,174
26766,34,8,A,14,1.711,0,0,Old,502,691,190,690.6,48.8,735.2,4.4,1.41,1383
26767,34,8,A,15,2.597,0,0,Old,807,833,27,690.6,48.8,735.2,4.4,1.42,0
26768,34,8,A,16,1.686,1,0,Old,57,72,16,778.8,131.6,839.5,135.1,1.14,93
26769,34,9,dAdV,17,2.458,0,1,Old,324,351,28,827.9,136.3,889.5,227.4,2.61,184
26770,34,9,dAdV,18,0.997,1,1,Old,452,666,215,877.7,228.8,876.9,181.5,1.22,1246
26771,34,9,dAdV,19,1.545,0,1,Old,982,1169,188,881.1,182.8,857.2,173.1,0.51,1177
26772,34,9,dAdV,20,1.824,1,3,Old,396,412,17,848.5,164,864,190,0.73,60
26773,34,9,dAdV,21,1.795,0,4,Old,273,289,17,863.8,178.9,867.2,222,1.11,98
26774,34,9,dAdV,22,7.712,0,2,Old,85,277,193,848.6,191,986.3,237.7,2.84,900
26775,34,9,dAdV,23,1.195,1,2,Old,162,180,19,828.6,182.1,833.2,229.5,1.22,98
26776,34,9,dAdV,24,3.702,0,2,Old,675,698,24,838.4,234.7,811.5,298.6,1.71,104
26777,34,9,dAdV,25,2.03,0,4,Old,252,267,16,867.7,207.7,917.2,206.7,0.93,83
26778,34,9,dAdV,26,2.255,1,1,Old,847,1051,205,916.4,190.1,920.1,249.1,1.52,1013
26779,34,9,dAdV,27,2.143,1,4,Old,31,268,238,702,141.3,873,217.6,3.74,1015
26780,34,9,dAdV,28,2.419,1,3,Old,448,474,27,895,177.1,905,286.4,2.82,183
26781,34,9,dAdV,29,2.018,0,1,Old,210,231,22,821.9,147,902.4,178.7,1.71,131
26782,34,9,dAdV,30,6.697,1,4,Old,156,187,32,818,143.3,883.8,282.4,3.79,228
26783,34,9,dAdV,31,1.433,1,2,Old,650,865,216,884.9,271.6,857.3,354.8,2.19,1160
26784,34,9,dAdV,32,4.756,1,3,Old,82,287,206,787.1,152.3,847.1,241.7,2.56,973
26785,34,10,AV,17,1.865,1,0,Old,662,670,9,883.8,205.6,860.9,195.3,0.5,60
26786,34,10,AV,18,1.918,0,0,Old,990,998,9,869.3,182.3,898.4,182.8,0.54,64
26787,34,10,AV,19,2.069,1,0,Old,-4,248,253,843.1,142.8,886.5,204.6,1.79,964
26788,34,10,AV,20,2.94,1,0,Old,320,341,22,906,142.1,999.2,158.1,1.79,158
26789,34,10,AV,21,7.24,1,0,Old,286,301,16,865.8,142.1,815.2,122.1,1.08,104
26790,34,10,AV,22,4.702,1,0,Old,741,754,14,852.2,152.8,858.5,184.1,0.82,77
26791,34,10,AV,23,1.231,1,0,Old,897,1109,213,848.6,186.3,821.1,234.5,1.34,709
26792,34,10,AV,24,1.131,1,0,Old,-108,128,237,30.2,-2.2,817.4,217.2,15.12,1060
26793,34,10,AV,25,2.376,1,0,Old,756,815,60,855.3,173.9,622.1,588.5,11.24,329
26794,34,10,AV,26,5.39,0,0,Old,179,204,26,831.6,147.7,706.2,80.1,2.92,210
26795,34,10,AV,27,1.293,0,0,Old,964,977,14,836.5,78.5,883.7,76.1,0.89,83
26796,34,10,AV,28,1.807,1,0,Old,158,186,29,814.2,159.4,963.3,231.2,3.34,218
26797,34,10,AV,29,9.854,0,0,Old,-85,175,261,834.8,156.9,837.7,175.7,0.49,883
26798,34,10,AV,30,3.283,1,0,Old,198,223,26,806.9,162.9,697.7,73,3.08,223
26799,34,10,AV,31,2.083,1,0,Old,839,856,18,779.4,80.9,853.1,92.6,1.41,123
26800,34,10,AV,32,1.924,0,0,Old,193,206,14,830.5,124.1,821.6,150.7,0.71,61
26801,34,11,dA,17,6.259,0,0,Old,536,548,13,828.9,156.6,831.4,183.8,0.7,68
26802,34,11,dA,18,2.559,0,0,Old,350,369,20,807.6,149.8,822.9,91.6,1.53,119
26803,34,11,dA,19,1.587,1,0,Old,930,945,16,849.5,90.7,873.3,130.9,1.13,100
26804,34,11,dA,20,3.513,0,0,Old,-12,1,14,842.8,132.7,814.6,132.3,0.53,58
26805,34,11,dA,21,7.976,0,0,Old,222,239,18,818.5,129,822.7,178.9,1.29,106
26806,34,11,dA,22,1.618,1,0,Old,49,64,16,802.4,117.3,811.4,153.4,0.95,75
26807,34,11,dA,23,8.307,0,0,Old,181,207,27,814.7,156,943.9,220.6,2.93,189
26808,34,11,dA,24,2.312,0,0,Old,14,27,14,859.9,146.4,809.5,138.8,0.96,94
26809,34,11,dA,25,3.005,1,0,Old,192,214,23,817.6,134,912.8,140.4,1.79,135
26810,34,11,dA,26,1.807,0,0,Old,709,720,12,879.6,160.2,863.3,179.8,0.59,59
26811,34,11,dA,27,5.51,0,0,Old,232,252,21,923.9,148.7,982.7,199.4,1.71,130
26812,34,11,dA,28,1.74,0,0,Old,623,643,21,962.6,190.1,944.7,250.7,1.6,126
26813,34,11,dA,29,2.413,1,0,Old,958,974,17,926.1,231.2,934.2,189.1,1.09,99
26814,34,11,dA,30,8.054,1,0,Old,648,661,14,880,141.2,833.9,142.3,0.86,85
26815,34,11,dA,31,4.517,1,0,Old,-32,190,223,802.6,129.5,827.3,228.8,2.6,936
26816,34,11,dA,32,3.31,0,0,Old,241,269,29,841,142,996.4,193.7,3.2,180
26817,34,12,V,17,4.223,1,0,Old,658,673,16,995.5,207.8,988.3,239.7,0.83,68
26818,34,12,V,18,1.689,1,0,Old,325,343,19,840.1,151.4,892.1,173.8,1.13,93
26819,34,12,V,19,1.591,0,0,Old,189,209,21,818.5,149.7,903.6,163.4,1.63,124
26820,34,12,V,20,4.73,0,0,Old,631,645,15,894.1,165.9,912.2,195.7,0.84,66
26821,34,12,V,21,1.115,1,0,Old,292,306,15,861.6,158,850.1,188.1,0.81,72
26822,34,12,V,22,1.41,1,0,Old,63,261,199,880.8,135.6,907.7,181.6,1.29,834
26823,34,12,V,23,2.802,1,0,Old,631,647,17,932.2,135.6,983.5,127.5,0.98,94
26824,34,12,V,24,1.155,1,0,Old,363,378,16,866.2,150.1,916.6,152,0.94,87
26825,34,12,V,25,3.961,1,0,Old,987,1003,17,906.6,142.4,903.8,186.4,1.14,88
26826,34,12,V,26,11.828,1,0,Old,243,267,25,895.9,131.9,929.2,186.6,1.54,120
26827,34,12,V,27,1.453,0,0,Old,249,269,21,843.4,148.4,761.5,132.9,1.58,137
26828,34,12,V,28,1.783,0,0,Old,588,603,16,761.5,138.7,760.7,177.8,1.01,93
26829,34,12,V,29,3.268,0,0,Old,153,165,13,843.7,248.2,840.4,275.9,0.71,61
26830,34,12,V,30,3.251,1,0,Old,401,427,27,843.8,271.3,877.2,164,2.83,197
26831,34,12,V,31,2.236,0,0,Old,600,783,184,879.9,163.7,847.3,174.8,0.67,1089
26832,34,12,V,32,1.098,0,0,Old,104,282,179,736.7,75.3,822.2,236.2,4.44,1159
26833,34,13,dV,17,2.943,0,2,Old,480,693,214,847,183.5,841.8,174,0.26,1247
26834,34,13,dV,18,1.256,1,3,Old,849,1003,155,868.6,153.9,903.3,142.1,0.72,1315
26835,34,13,dV,19,2.25,1,4,Old,430,623,194,840.8,147.9,889.9,142.5,0.93,1090
26836,34,13,dV,20,0.786,1,4,Old,805,971,167,898.5,137.2,874.2,122.6,0.59,1222
26837,34,13,dV,21,2.317,1,3,Old,-76,164,241,831.2,131.9,857.8,193.4,1.66,946
26838,34,13,dV,22,2.893,0,3,Old,346,365,20,884.5,149.9,865.8,209,1.56,123
26839,34,13,dV,23,2.208,0,1,Old,391,566,176,862.5,203.6,858.5,188.6,0.39,1295
26840,34,13,dV,24,12.997,0,4,Old,748,918,171,879.1,194,855.1,176.8,0.63,1353
26841,34,13,dV,25,2.868,1,2,Old,333,566,234,827.9,195.5,849.8,184.1,0.5,1016
26842,34,13,dV,26,2.822,1,3,Old,724,898,175,848.3,188.4,852.5,93.9,2.44,1159
26843,34,13,dV,27,1.35,1,1,Old,176,219,44,1072.6,470.3,910,212.8,7.2,306
26844,34,13,dV,28,17.73,0,4,Old,469,669,201,916.2,200.1,895,144.8,1.48,1298
26845,34,13,dV,29,6.876,1,1,Old,952,1138,187,918.2,133.2,909.8,178.9,1.19,1211
26846,34,13,dV,30,2.417,0,1,Old,201,229,29,808.1,159.2,987,192.7,3.45,220
26847,34,13,dV,31,1.83,0,4,Old,478,709,232,968.7,209.2,924.2,209.7,0.83,1324
26848,34,13,dV,32,8.589,0,2,Old,920,1123,204,928,185,925.1,176.9,0.22,1174
26849,34,14,A,17,6.653,0,0,Old,249,273,25,792.2,159.4,870.1,194.9,1.72,130
26850,34,14,A,18,2.758,0,0,Old,339,536,198,875.1,189.8,833.6,235.3,1.4,1330
26851,34,14,A,19,1.463,1,0,Old,857,877,21,870.9,119.7,856.6,173.6,1.42,100
26852,34,14,A,20,1.08,1,0,Old,-75,192,268,815.8,173.5,813,276.2,2.64,890
26853,34,14,A,21,4.213,0,0,Old,515,704,190,854.8,170.6,869.2,225.8,1.45,1051
26854,34,14,A,22,12.974,0,0,Old,424,629,206,854.3,177.3,862.3,153.1,0.64,1213
26855,34,14,A,23,1.925,1,0,Old,977,997,21,885.8,128.3,870.6,194,1.72,127
26856,34,14,A,24,1.983,1,0,Old,412,627,216,829.3,151.9,816.8,125.8,0.71,1082
26857,34,14,A,25,9.293,0,0,Old,127,158,32,920.8,194.9,1074.4,236.1,3.06,156
26858,34,14,A,26,2.714,0,0,Old,327,363,37,1075.8,231.9,850.8,162.4,4.57,240
26859,34,14,A,27,4.792,0,0,Old,468,673,206,861.8,172.9,838.3,200.9,0.84,1245
26860,34,14,A,28,1.334,0,0,Old,383,568,186,850.7,99.8,874.9,223,3.21,1158
26861,34,14,A,29,5.752,0,0,Old,728,884,157,907,179.5,865.6,132.9,1.43,1280
26862,34,14,A,30,8.062,1,0,Old,16,224,209,872.4,152.6,769.4,232,2.81,1184
