,Unnamed: 0,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity,Larger,Duration
106,171,1,7,dV,11,4.182,1,3,Young,236,299,64,838.7,502.0,824.1,302.2,5.05,396,False,0.012752525252525251
107,172,1,7,dV,12,0.781,1,3,Young,565,626,62,834.7,306.9,863.4,581.0,6.88,362,False,0.019005524861878453
108,173,1,7,dV,13,1.816,0,1,Young,745,811,67,877.6,605.9,855.7,296.9,7.73,501,False,0.015429141716566867
109,174,1,7,dV,14,1.591,1,1,Young,27,66,40,874.5,333.6,995.1,397.4,2.76,150,False,0.0184
110,175,1,7,dV,15,1.518,1,4,Young,239,300,62,986.0,397.2,770.8,189.8,6.64,442,False,0.01502262443438914
111,176,1,7,dV,16,0.968,1,4,Young,528,655,128,774.1,198.4,815.4,764.9,13.92,245,True,0.05681632653061224
112,177,1,8,dAV,1,0.805,1,0,Young,754,832,79,819.0,764.0,762.9,262.2,12.34,638,False,0.01934169278996865
113,178,1,8,dAV,2,1.092,1,0,Young,24,76,53,1114.0,1564.7,1302.8,1640.6,3.18,187,False,0.017005347593582888
114,179,1,8,dAV,3,1.546,1,0,Young,242,394,153,1309.2,1621.7,864.2,391.2,26.31,948,False,0.027753164556962025
115,180,1,8,dAV,4,5.446,1,0,Young,452,512,61,876.9,403.1,876.5,212.5,4.86,421,False,0.01154394299287411
116,181,1,8,dAV,5,0.889,1,0,Young,789,865,77,881.2,244.5,906.2,568.1,8.14,307,False,0.02651465798045603
117,182,1,8,dAV,6,1.246,1,0,Young,202,249,48,810.7,247.4,900.3,324.0,2.57,248,False,0.010362903225806451
118,183,1,8,dAV,7,0.936,1,0,Young,403,424,22,914.2,370.0,896.0,424.4,1.42,91,False,0.015604395604395603
119,184,1,8,dAV,8,2.329,1,0,Young,458,560,103,885.4,392.5,932.5,926.9,12.75,354,False,0.036016949152542374
120,185,1,8,dAV,9,1.095,0,0,Young,634,695,62,949.5,924.0,889.0,480.6,10.55,571,False,0.018476357267950966
121,186,1,8,dAV,10,3.847,1,0,Young,752,797,46,895.8,463.0,870.1,325.2,3.52,355,False,0.009915492957746479
122,187,1,8,dAV,11,0.759,1,0,Young,-35,137,173,849.5,318.7,821.6,327.0,0.56,527,False,0.001062618595825427
123,188,1,8,dAV,12,0.583,1,0,Young,513,574,62,819.8,340.7,852.8,528.5,4.75,351,False,0.013532763532763533
124,189,1,8,dAV,13,1.804,1,0,Young,643,690,48,854.7,527.4,849.2,362.0,4.15,392,False,0.010586734693877551
125,190,1,8,dAV,14,1.006,1,0,Young,106,132,27,841.5,295.0,894.9,262.0,1.3,92,False,0.014130434782608696
126,191,1,8,dAV,15,0.71,1,0,Young,207,244,38,884.2,259.1,952.2,251.0,1.29,220,False,0.005863636363636363
127,192,1,8,dAV,16,1.997,1,0,Young,426,506,81,968.8,240.2,980.5,808.9,13.89,325,False,0.04273846153846154
128,193,1,9,V,17,2.302,1,0,Young,599,657,59,972.9,786.9,947.0,347.7,10.71,617,False,0.0173581847649919
129,194,1,9,V,18,2.705,0,0,Young,847,885,39,937.6,333.2,942.2,239.3,2.41,282,False,0.008546099290780143
130,195,1,9,V,19,2.472,1,0,Young,440,572,133,842.5,254.0,920.8,730.9,11.83,292,False,0.040513698630136985
131,196,1,9,V,20,0.732,0,0,Young,696,765,70,891.5,663.3,835.3,283.1,9.49,467,False,0.02032119914346895
132,197,1,9,V,21,0.8,1,0,Young,943,993,51,849.6,295.9,803.6,232.2,1.84,190,False,0.00968421052631579
133,198,1,9,V,22,0.976,1,0,Young,111,148,38,842.6,393.9,827.1,347.5,1.21,187,False,0.006470588235294118
134,199,1,9,V,23,0.597,1,0,Young,262,320,59,822.3,326.7,990.9,269.0,3.47,310,False,0.011193548387096774
135,200,1,9,V,24,1.655,1,0,Young,778,972,195,966.4,280.3,1024.8,335.8,1.79,367,False,0.004877384196185286
136,201,1,9,V,25,0.685,1,0,Young,435,497,63,825.2,261.0,894.4,473.0,5.52,301,False,0.018338870431893688
137,202,1,9,V,26,2.466,0,0,Young,596,661,66,896.1,500.1,856.3,275.7,5.71,420,False,0.013595238095238096
138,203,1,9,V,27,3.205,0,0,Young,284,309,26,800.4,247.7,675.7,191.7,2.73,218,False,0.012522935779816514
139,204,1,9,V,28,3.557,0,0,Young,576,768,193,684.9,207.7,795.3,231.0,2.14,618,False,0.0034627831715210357
140,205,1,9,V,29,0.642,0,0,Young,985,1023,39,833.4,235.1,847.2,175.2,1.56,190,False,0.008210526315789474
141,206,1,9,V,30,1.518,0,0,Young,186,230,45,850.2,379.4,814.4,286.5,2.46,211,False,0.011658767772511848
142,207,1,9,V,31,2.193,1,0,Young,428,535,108,816.3,283.5,907.4,787.4,12.42,229,True,0.05423580786026201
143,208,1,9,V,32,0.873,1,0,Young,675,749,75,905.2,718.2,862.1,304.4,10.24,602,False,0.01700996677740864
144,209,1,10,A,17,2.092,1,0,Young,113,147,35,825.3,321.0,836.5,300.2,0.57,137,False,0.004160583941605839
145,210,1,10,A,18,1.101,0,0,Young,575,596,22,822.1,274.4,892.1,254.4,1.4,124,False,0.01129032258064516
146,211,1,10,A,19,5.018,0,0,Young,822,936,115,893.7,255.7,892.2,507.1,6.36,282,False,0.022553191489361704
147,212,1,10,A,20,1.182,1,0,Young,960,990,31,913.5,553.4,897.0,652.4,2.44,124,False,0.01967741935483871
148,213,1,10,A,21,2.615,0,0,Young,195,260,66,988.7,476.8,892.3,259.0,5.8,408,False,0.014215686274509804
149,214,1,10,A,22,1.074,0,0,Young,505,621,117,908.0,286.2,935.3,724.1,10.81,354,False,0.03053672316384181
150,215,1,10,A,23,3.395,0,0,Young,771,846,76,933.8,721.8,924.9,238.5,11.93,607,False,0.019654036243822077
151,216,1,10,A,24,0.945,0,0,Young,190,242,53,803.8,365.4,814.4,246.9,3.03,440,False,0.006886363636363636
152,217,1,10,A,25,0.529,1,0,Young,486,607,122,803.3,248.7,966.2,902.2,15.98,330,False,0.048424242424242425
153,218,1,10,A,26,2.683,0,0,Young,663,738,76,928.7,822.6,844.2,294.9,12.92,321,False,0.04024922118380062
154,219,1,10,A,27,0.683,1,0,Young,817,869,53,865.6,323.9,824.6,208.7,3.05,425,False,0.007176470588235294
155,220,1,10,A,28,2.738,1,0,Young,226,265,40,845.9,267.0,916.4,278.1,1.34,198,False,0.006767676767676768
156,221,1,10,A,29,0.796,1,0,Young,435,459,25,938.5,298.7,974.3,403.3,2.74,190,False,0.014421052631578949
157,222,1,10,A,30,8.538,0,0,Young,483,565,83,963.6,431.5,971.2,930.8,11.85,264,False,0.044886363636363634
158,223,1,10,A,31,6.021,0,0,Young,739,822,84,979.8,917.3,923.2,212.9,16.96,726,False,0.023360881542699725
159,224,1,10,A,32,0.752,1,0,Young,335,378,44,831.7,265.7,912.0,254.3,1.53,182,False,0.008406593406593407
160,225,1,11,AV,17,2.378,1,0,Young,547,659,113,930.1,271.4,895.6,801.3,12.94,284,False,0.04556338028169014
161,226,1,11,AV,18,0.624,0,0,Young,780,859,80,913.7,785.6,921.2,255.2,12.98,627,False,0.020701754385964912
162,227,1,11,AV,19,0.974,1,0,Young,118,187,70,1024.2,433.2,836.3,244.7,5.93,279,False,0.02125448028673835
163,228,1,11,AV,20,0.9,1,0,Young,407,547,141,840.7,267.9,824.6,880.1,14.75,365,False,0.04041095890410959
164,229,1,11,AV,21,2.099,1,0,Young,681,764,84,832.8,854.3,774.7,204.7,15.78,644,False,0.02450310559006211
165,230,1,11,AV,22,1.466,1,0,Young,57,240,184,205.9,1357.5,836.9,323.4,24.92,481,True,0.051808731808731814
166,231,1,11,AV,23,0.935,1,0,Young,364,396,33,849.5,328.0,883.5,278.0,1.43,227,False,0.006299559471365638
167,232,1,11,AV,24,5.133,0,0,Young,606,656,51,882.0,277.0,876.0,506.0,5.78,320,False,0.018062500000000002
168,233,1,11,AV,25,4.605,0,0,Young,818,869,52,883.1,543.7,911.1,314.9,5.77,434,False,0.013294930875576035
169,234,1,11,AV,26,1.093,1,0,Young,178,231,54,794.6,265.6,897.0,371.6,3.31,285,False,0.011614035087719299
170,235,1,11,AV,27,1.081,1,0,Young,435,483,49,906.7,401.5,869.7,283.8,3.07,358,False,0.008575418994413407
171,236,1,11,AV,28,0.653,1,0,Young,573,690,118,869.8,268.7,913.6,754.4,11.96,281,False,0.042562277580071174
172,237,1,11,AV,29,0.778,0,0,Young,850,922,73,920.9,763.9,877.8,338.1,10.44,634,False,0.016466876971608833
173,238,1,11,AV,30,1.655,1,0,Young,192,242,51,837.0,266.0,942.4,343.8,2.79,319,False,0.008746081504702194
174,239,1,11,AV,31,3.714,1,0,Young,401,466,66,952.1,358.5,926.8,194.6,4.22,371,False,0.01137466307277628
175,240,1,11,AV,32,1.986,0,0,Young,670,764,95,929.0,224.6,961.7,770.0,13.41,364,False,0.03684065934065934
176,241,1,12,AdV,17,0.663,1,1,Young,928,1009,82,974.7,766.7,944.0,257.0,12.52,589,False,0.02125636672325976
177,242,1,12,AdV,18,1.142,1,2,Young,18,39,22,823.3,259.0,771.4,232.5,1.18,96,False,0.012291666666666666
178,243,1,12,AdV,19,2.572,1,2,Young,205,254,50,784.0,232.6,915.4,251.0,2.49,229,False,0.010873362445414848
179,244,1,12,AdV,20,3.037,1,3,Young,514,595,82,933.2,262.1,958.6,650.6,9.68,264,False,0.03666666666666667
180,245,1,12,AdV,21,0.934,1,3,Young,714,790,77,968.5,652.3,949.7,243.7,10.18,497,False,0.020482897384305834
181,246,1,12,AdV,22,4.476,1,2,Young,-88,110,199,806.6,391.8,834.7,335.9,1.51,403,False,0.0037468982630272955
182,247,1,12,AdV,23,0.804,1,4,Young,255,302,48,855.3,350.2,1000.5,315.1,2.84,309,False,0.00919093851132686
183,248,1,12,AdV,24,0.998,1,4,Young,750,765,16,1007.7,330.7,964.1,336.8,0.83,80,False,0.010374999999999999
184,249,1,12,AdV,25,7.545,0,3,Young,141,157,17,281.2,1344.7,239.4,1319.6,0.81,74,False,0.010945945945945947
185,250,1,12,AdV,26,1.482,0,1,Young,510,606,97,233.0,1335.8,958.4,342.2,24.96,664,False,0.037590361445783135
186,251,1,12,AdV,27,1.162,1,4,Young,701,743,43,952.1,348.9,903.0,271.5,2.18,295,False,0.007389830508474577
187,252,1,12,AdV,28,0.962,1,4,Young,23,219,197,988.4,403.1,972.2,425.6,0.64,276,False,0.002318840579710145
188,253,1,12,AdV,29,1.656,1,2,Young,403,467,65,980.0,424.4,760.1,201.0,7.0,450,False,0.015555555555555555
189,254,1,12,AdV,30,0.853,1,3,Young,708,800,93,753.9,214.3,818.7,807.1,14.51,413,False,0.03513317191283293
190,255,1,12,AdV,31,0.66,1,1,Young,933,1012,80,823.9,812.4,753.8,248.6,13.79,584,False,0.023613013698630135
191,256,1,12,AdV,32,0.869,0,4,Young,438,470,33,795.8,245.4,849.9,279.1,1.33,91,False,0.014615384615384617
192,257,1,13,dAdV,17,1.068,1,3,Young,599,791,193,853.1,271.6,829.5,205.1,1.77,371,False,0.00477088948787062
193,258,1,13,dAdV,18,2.28,0,3,Young,72,83,12,813.9,237.6,850.9,247.9,0.74,77,False,0.00961038961038961
194,259,1,13,dAdV,19,0.894,1,4,Young,387,431,45,860.8,281.5,905.4,492.4,5.4,254,False,0.02125984251968504
195,260,1,13,dAdV,20,3.375,1,4,Young,586,654,69,911.2,504.0,871.4,242.5,6.65,370,False,0.017972972972972973
196,261,1,13,dAdV,21,2.258,1,4,Young,94,225,132,1038.8,401.2,821.7,257.2,5.45,498,False,0.010943775100401607
197,262,1,13,dAdV,22,1.825,1,4,Young,610,656,47,832.1,271.3,837.8,366.8,2.44,229,False,0.010655021834061135
198,263,1,13,dAdV,23,0.943,1,1,Young,749,797,49,840.6,384.9,827.3,264.1,3.09,262,False,0.011793893129770992
199,264,1,13,dAdV,24,0.606,1,1,Young,177,227,51,799.2,379.1,957.1,308.6,3.44,239,False,0.014393305439330545
200,265,1,13,dAdV,25,1.217,1,3,Young,481,560,80,967.5,291.3,941.0,669.8,9.39,373,False,0.02517426273458445
201,266,1,13,dAdV,26,0.753,1,1,Young,661,731,71,942.6,659.3,958.9,328.0,8.22,519,False,0.015838150289017344
202,267,1,13,dAdV,27,4.041,0,3,Young,380,448,69,817.5,253.5,743.4,557.2,7.74,393,False,0.01969465648854962
203,268,1,13,dAdV,28,0.729,1,1,Young,593,653,61,759.8,559.2,802.5,308.3,6.33,412,False,0.015364077669902913
204,269,1,13,dAdV,29,0.662,1,4,Young,958,1097,140,817.5,311.1,793.2,350.7,1.1,288,False,0.0038194444444444448
205,270,1,13,dAdV,30,0.89,1,4,Young,204,225,22,804.7,321.6,885.1,307.6,1.54,134,False,0.011492537313432836
206,271,1,13,dAdV,31,4.219,0,4,Young,431,545,115,869.0,292.5,875.0,734.2,10.87,240,False,0.04529166666666666
207,272,1,13,dAdV,32,0.976,1,3,Young,554,564,11,861.8,709.5,866.9,677.5,0.77,96,False,0.008020833333333333
208,273,1,14,dAV,17,2.36,1,0,Young,600,663,64,874.9,634.7,856.5,366.7,6.66,409,False,0.01628361858190709
209,274,1,14,dAV,18,0.769,1,0,Young,769,813,45,870.2,346.1,857.6,264.0,2.11,314,False,0.006719745222929936
210,275,1,14,dAV,19,0.635,1,0,Young,376,457,82,865.4,296.0,856.4,680.7,9.52,277,False,0.03436823104693141
211,276,1,14,dAV,20,1.425,1,0,Young,580,648,69,855.3,635.5,837.1,279.9,8.86,499,False,0.017755511022044087
212,277,1,14,dAV,21,0.885,1,0,Young,216,267,52,947.2,362.7,915.0,256.8,2.77,224,False,0.01236607142857143
213,278,1,14,dAV,22,4.199,1,0,Young,390,626,237,914.3,249.5,980.0,671.3,10.55,275,False,0.038363636363636364
214,279,1,14,dAV,23,1.027,1,0,Young,671,761,91,952.8,612.4,955.9,311.4,7.52,261,False,0.028812260536398467
215,280,1,14,dAV,24,1.305,1,0,Young,461,511,51,813.2,280.5,893.6,375.6,2.85,182,False,0.01565934065934066
216,281,1,14,dAV,25,4.094,0,0,Young,590,614,25,899.8,387.4,873.3,293.2,2.45,222,False,0.011036036036036036
217,282,1,14,dAV,26,2.695,1,0,Young,712,737,26,874.6,309.8,845.9,242.4,1.81,200,False,0.00905
218,283,1,14,dAV,27,0.969,1,0,Young,952,1133,182,846.5,259.7,942.0,823.1,13.82,342,False,0.0404093567251462
219,284,1,14,dAV,28,1.918,1,0,Young,331,378,48,823.2,235.8,876.6,310.3,2.15,218,False,0.009862385321100916
220,285,1,14,dAV,29,0.634,1,0,Young,449,544,96,884.9,343.6,882.6,345.0,0.06,210,False,0.0002857142857142857
221,286,1,14,dAV,30,2.008,1,0,Young,175,228,54,856.1,258.9,1069.9,321.6,4.29,375,False,0.01144
222,287,1,14,dAV,31,7.222,0,0,Young,347,392,46,1080.9,338.3,906.6,272.9,3.65,241,False,0.015145228215767635
223,288,1,14,dAV,32,0.881,1,0,Young,595,627,33,894.9,297.6,875.4,459.3,4.11,214,False,0.019205607476635515
224,289,1,15,dA,17,3.127,0,0,Young,743,765,23,882.6,479.2,862.0,414.0,1.68,159,False,0.010566037735849056
225,290,1,15,dA,18,1.664,1,0,Young,915,969,55,873.5,424.1,842.2,303.0,3.13,219,False,0.014292237442922373
226,291,1,15,dA,19,9.676,0,0,Young,331,354,24,806.9,219.3,878.4,292.8,2.31,178,False,0.012977528089887641
227,292,1,15,dA,20,0.813,1,0,Young,597,673,77,869.3,323.0,871.2,688.0,9.02,222,False,0.04063063063063063
228,293,1,15,dA,21,0.784,1,0,Young,700,802,103,872.8,690.7,839.1,349.0,8.45,277,False,0.03050541516245487
229,294,1,15,dA,22,0.857,1,0,Young,834,873,40,847.7,343.7,841.5,285.4,1.49,255,False,0.005843137254901961
230,295,1,15,dA,23,1.612,0,0,Young,171,231,61,799.0,387.7,755.6,172.3,5.56,434,False,0.012811059907834101
231,296,1,15,dA,24,1.128,1,0,Young,543,693,151,744.3,182.2,812.1,544.5,9.22,264,False,0.03492424242424243
232,297,1,15,dA,25,1.274,0,0,Young,789,866,78,829.9,525.0,803.6,129.7,10.01,548,False,0.018266423357664232
233,298,1,15,dA,26,5.331,0,0,Young,424,535,112,797.3,251.7,846.3,680.5,10.66,226,False,0.047168141592920355
234,299,1,15,dA,27,0.785,1,0,Young,594,667,74,853.5,658.7,778.0,219.5,11.01,608,False,0.018108552631578945
235,300,1,15,dA,28,1.389,0,0,Young,184,237,54,969.7,401.8,842.8,243.8,4.67,339,False,0.013775811209439527
236,301,1,15,dA,29,1.19,0,0,Young,497,590,94,837.3,234.0,818.2,603.7,9.26,222,False,0.04171171171171171
237,302,1,15,dA,30,0.821,1,0,Young,663,740,78,829.6,604.9,805.1,228.2,9.44,480,False,0.019666666666666666
238,303,1,15,dA,31,0.794,1,0,Young,-58,112,171,812.9,237.0,830.8,285.9,1.3,336,False,0.003869047619047619
239,304,1,15,dA,32,6.414,0,0,Young,244,281,38,835.4,305.4,925.7,322.7,1.74,176,False,0.009886363636363636
240,305,1,16,dV,17,1.0,0,3,Young,649,680,32,943.3,289.6,941.8,266.4,0.6,138,False,0.004347826086956522
241,306,1,16,dV,18,1.159,0,1,Young,101,122,22,989.4,366.7,917.4,369.6,1.34,104,False,0.012884615384615385
242,307,1,16,dV,19,4.489,0,1,Young,245,297,53,936.0,372.9,873.6,217.3,4.15,387,False,0.010723514211886305
243,308,1,16,dV,20,6.301,0,1,Young,157,231,75,416.7,10.9,866.1,263.8,10.49,573,False,0.018307155322862128
244,309,1,16,dV,21,1.878,1,4,Young,533,556,24,865.5,264.7,902.2,210.2,1.56,131,False,0.011908396946564885
245,310,1,16,dV,22,1.972,1,2,Young,140,181,42,766.8,214.2,872.8,255.8,2.25,303,False,0.007425742574257425
246,311,1,16,dV,23,1.01,1,3,Young,664,682,19,894.5,270.6,925.7,253.9,0.72,78,False,0.00923076923076923
247,312,1,16,dV,24,3.236,1,3,Young,968,978,11,909.8,244.4,877.5,229.6,0.71,75,False,0.009466666666666667
248,313,1,16,dV,25,1.185,1,4,Young,222,245,24,816.9,246.9,830.7,292.9,1.21,119,False,0.010168067226890756
249,314,1,16,dV,26,2.562,0,4,Young,729,745,17,832.5,291.7,877.2,285.4,0.85,82,False,0.010365853658536586
250,315,1,16,dV,27,0.678,1,2,Young,59,84,26,777.7,249.5,825.6,272.0,1.06,101,False,0.010495049504950496
251,316,1,16,dV,28,4.105,0,3,Young,277,309,33,827.4,268.9,848.1,313.6,1.21,166,False,0.007289156626506024
252,317,1,16,dV,29,1.343,0,1,Young,781,817,37,855.7,317.2,845.2,289.9,0.72,149,False,0.004832214765100671
253,318,1,16,dV,30,2.708,1,4,Young,-93,140,234,777.7,277.0,813.2,254.8,0.87,542,False,0.0016051660516605167
254,319,1,16,dV,31,0.981,1,2,Young,692,744,53,827.8,278.1,872.3,259.1,0.96,129,False,0.007441860465116279
255,320,1,16,dV,32,1.073,1,3,Young,-4,183,188,1090.0,318.4,814.3,315.5,5.13,359,False,0.014289693593314763
256,321,1,17,A,33,2.208,0,0,Young,330,389,60,815.8,300.2,820.0,174.7,3.22,323,False,0.009969040247678019
257,322,1,17,A,34,0.614,0,0,Young,736,761,26,812.3,184.6,819.7,227.4,1.11,132,False,0.00840909090909091
258,323,1,17,A,35,0.923,0,0,Young,159,194,36,806.1,230.0,846.6,294.3,1.81,217,False,0.008341013824884794
259,324,1,17,A,36,5.499,0,0,Young,516,537,22,874.9,309.3,923.9,277.2,1.23,126,False,0.009761904761904762
260,325,1,17,A,37,0.982,1,0,Young,198,268,71,438.1,22.2,880.3,231.9,9.76,514,False,0.018988326848249026
261,326,1,17,A,38,1.461,1,0,Young,610,632,23,872.5,239.6,911.9,239.8,0.74,76,False,0.009736842105263158
262,327,1,17,A,39,4.488,1,0,Young,872,884,13,908.5,238.7,875.0,251.8,0.71,70,False,0.010142857142857143
263,328,1,17,A,40,2.59,0,0,Young,91,115,25,829.1,268.9,728.5,292.8,1.97,165,False,0.011939393939393939
264,329,1,17,A,41,4.418,0,0,Young,212,253,42,742.0,291.4,836.1,309.0,1.8,239,False,0.007531380753138075
